Year,Month,Day,Hour,Price1,Price2,Datetime,Country
2024,2.0,16.0,6.0,46.0,46.0,2024-02-16 05:00:00,Spain
2024,2.0,16.0,7.0,51.57,51.57,2024-02-16 06:00:00,Spain
2024,2.0,16.0,8.0,60.5,60.5,2024-02-16 07:00:00,Spain
2024,2.0,16.0,9.0,65.94,66.06,2024-02-16 08:00:00,Spain
2024,2.0,16.0,10.0,59.0,59.0,2024-02-16 09:00:00,Spain
2024,2.0,16.0,11.0,48.73,48.73,2024-02-16 10:00:00,Spain
2024,2.0,16.0,12.0,47.06,47.06,2024-02-16 11:00:00,Spain
2024,2.0,16.0,13.0,42.1,42.1,2024-02-16 12:00:00,Spain
2024,2.0,16.0,14.0,44.2,44.2,2024-02-16 13:00:00,Spain
2024,2.0,16.0,15.0,42.1,42.1,2024-02-16 14:00:00,Spain
2024,2.0,16.0,16.0,42.1,42.1,2024-02-16 15:00:00,Spain
2024,2.0,16.0,17.0,47.06,47.06,2024-02-16 16:00:00,Spain
2024,2.0,16.0,18.0,52.08,52.08,2024-02-16 17:00:00,Spain
2024,2.0,16.0,19.0,63.22,63.22,2024-02-16 18:00:00,Spain
2024,2.0,16.0,20.0,77.93,77.93,2024-02-16 19:00:00,Spain
2024,2.0,16.0,21.0,73.09,73.09,2024-02-16 20:00:00,Spain
2024,2.0,16.0,22.0,69.66,69.66,2024-02-16 21:00:00,Spain
2024,2.0,16.0,23.0,65.94,65.94,2024-02-16 22:00:00,Spain
2024,2.0,16.0,24.0,61.6,61.6,2024-02-16 23:00:00,Spain
2024,2.0,17.0,1.0,46.8,46.8,2024-02-17 00:00:00,Spain
2024,2.0,17.0,2.0,46.0,46.0,2024-02-17 01:00:00,Spain
2024,2.0,17.0,3.0,46.0,46.0,2024-02-17 02:00:00,Spain
2024,2.0,17.0,4.0,45.0,45.0,2024-02-17 03:00:00,Spain
2024,2.0,17.0,5.0,45.0,45.0,2024-02-17 04:00:00,Spain
2024,2.0,17.0,6.0,44.23,44.23,2024-02-17 05:00:00,Spain
2024,2.0,17.0,7.0,44.23,44.23,2024-02-17 06:00:00,Spain
2024,2.0,17.0,8.0,45.27,45.27,2024-02-17 07:00:00,Spain
2024,2.0,17.0,9.0,46.34,46.34,2024-02-17 08:00:00,Spain
2024,2.0,17.0,10.0,44.5,44.5,2024-02-17 09:00:00,Spain
2024,2.0,17.0,11.0,40.0,40.0,2024-02-17 10:00:00,Spain
2024,2.0,17.0,12.0,35.0,35.0,2024-02-17 11:00:00,Spain
2024,2.0,17.0,13.0,33.2,33.2,2024-02-17 12:00:00,Spain
2024,2.0,17.0,14.0,33.5,33.5,2024-02-17 13:00:00,Spain
2024,2.0,17.0,15.0,32.4,32.4,2024-02-17 14:00:00,Spain
2024,2.0,17.0,16.0,30.7,30.7,2024-02-17 15:00:00,Spain
2024,2.0,17.0,17.0,33.5,33.5,2024-02-17 16:00:00,Spain
2024,2.0,17.0,18.0,45.27,45.27,2024-02-17 17:00:00,Spain
2024,2.0,17.0,19.0,65.68,65.68,2024-02-17 18:00:00,Spain
2024,2.0,17.0,20.0,82.93,82.93,2024-02-17 19:00:00,Spain
2024,2.0,17.0,21.0,75.03,75.03,2024-02-17 20:00:00,Spain
2024,2.0,17.0,22.0,70.75,70.75,2024-02-17 21:00:00,Spain
2024,2.0,17.0,23.0,68.2,68.2,2024-02-17 22:00:00,Spain
2024,2.0,17.0,24.0,69.11,69.11,2024-02-17 23:00:00,Spain
2024,2.0,18.0,1.0,59.98,59.98,2024-02-18 00:00:00,Spain
2024,2.0,18.0,2.0,54.81,54.81,2024-02-18 01:00:00,Spain
2024,2.0,18.0,3.0,51.05,51.05,2024-02-18 02:00:00,Spain
2024,2.0,18.0,4.0,49.16,49.16,2024-02-18 03:00:00,Spain
2024,2.0,18.0,5.0,47.72,47.72,2024-02-18 04:00:00,Spain
2024,2.0,18.0,6.0,48.47,48.47,2024-02-18 05:00:00,Spain
2024,2.0,18.0,7.0,46.02,46.02,2024-02-18 06:00:00,Spain
2024,2.0,18.0,8.0,48.97,48.97,2024-02-18 07:00:00,Spain
2024,2.0,18.0,9.0,47.28,47.28,2024-02-18 08:00:00,Spain
2024,2.0,18.0,10.0,43.03,43.03,2024-02-18 09:00:00,Spain
2024,2.0,18.0,11.0,40.0,40.0,2024-02-18 10:00:00,Spain
2024,2.0,18.0,12.0,35.6,35.6,2024-02-18 11:00:00,Spain
2024,2.0,18.0,13.0,34.8,34.8,2024-02-18 12:00:00,Spain
2024,2.0,18.0,14.0,33.5,33.5,2024-02-18 13:00:00,Spain
2024,2.0,18.0,15.0,33.2,33.2,2024-02-18 14:00:00,Spain
2024,2.0,18.0,16.0,30.18,30.18,2024-02-18 15:00:00,Spain
2024,2.0,18.0,17.0,32.2,32.2,2024-02-18 16:00:00,Spain
2024,2.0,18.0,18.0,41.2,41.2,2024-02-18 17:00:00,Spain
2024,2.0,18.0,19.0,51.96,51.96,2024-02-18 18:00:00,Spain
2024,2.0,18.0,20.0,63.91,63.91,2024-02-18 19:00:00,Spain
2024,2.0,18.0,21.0,64.71,64.71,2024-02-18 20:00:00,Spain
2024,2.0,18.0,22.0,59.83,59.83,2024-02-18 21:00:00,Spain
2024,2.0,18.0,23.0,57.33,57.33,2024-02-18 22:00:00,Spain
2024,2.0,18.0,24.0,53.94,53.94,2024-02-18 23:00:00,Spain
2024,2.0,19.0,1.0,44.0,44.0,2024-02-19 00:00:00,Spain
2024,2.0,19.0,2.0,44.33,44.33,2024-02-19 01:00:00,Spain
2024,2.0,19.0,3.0,44.63,44.63,2024-02-19 02:00:00,Spain
2024,2.0,19.0,4.0,43.91,43.91,2024-02-19 03:00:00,Spain
2024,2.0,19.0,5.0,43.67,43.67,2024-02-19 04:00:00,Spain
2024,2.0,19.0,6.0,41.5,41.5,2024-02-19 05:00:00,Spain
2024,2.0,19.0,7.0,44.0,44.0,2024-02-19 06:00:00,Spain
2024,2.0,19.0,8.0,55.0,55.0,2024-02-19 07:00:00,Spain
2024,2.0,19.0,9.0,59.04,59.04,2024-02-19 08:00:00,Spain
2024,2.0,19.0,10.0,44.0,44.0,2024-02-19 09:00:00,Spain
2024,2.0,19.0,11.0,39.5,39.5,2024-02-19 10:00:00,Spain
2024,2.0,19.0,12.0,31.23,31.23,2024-02-19 11:00:00,Spain
2024,2.0,19.0,13.0,30.6,30.6,2024-02-19 12:00:00,Spain
2024,2.0,19.0,14.0,30.6,30.6,2024-02-19 13:00:00,Spain
2024,2.0,19.0,15.0,30.0,30.0,2024-02-19 14:00:00,Spain
2024,2.0,19.0,16.0,27.79,27.79,2024-02-19 15:00:00,Spain
2024,2.0,19.0,17.0,31.23,31.23,2024-02-19 16:00:00,Spain
2024,2.0,19.0,18.0,43.22,43.22,2024-02-19 17:00:00,Spain
2024,2.0,19.0,19.0,53.52,53.52,2024-02-19 18:00:00,Spain
2024,2.0,19.0,20.0,66.28,66.28,2024-02-19 19:00:00,Spain
2024,2.0,19.0,21.0,72.26,72.26,2024-02-19 20:00:00,Spain
2024,2.0,19.0,22.0,65.22,65.22,2024-02-19 21:00:00,Spain
2024,2.0,19.0,23.0,54.1,54.1,2024-02-19 22:00:00,Spain
2024,2.0,19.0,24.0,53.52,53.52,2024-02-19 23:00:00,Spain
2024,2.0,20.0,1.0,43.74,43.74,2024-02-20 00:00:00,Spain
2024,2.0,20.0,2.0,41.43,41.43,2024-02-20 01:00:00,Spain
2024,2.0,20.0,3.0,37.88,37.88,2024-02-20 02:00:00,Spain
2024,2.0,20.0,4.0,37.0,37.0,2024-02-20 03:00:00,Spain
2024,2.0,20.0,5.0,38.0,38.0,2024-02-20 04:00:00,Spain
2024,2.0,20.0,6.0,41.0,41.0,2024-02-20 05:00:00,Spain
2024,2.0,20.0,7.0,47.96,47.96,2024-02-20 06:00:00,Spain
2024,2.0,20.0,8.0,55.0,61.0,2024-02-20 07:00:00,Spain
2024,2.0,20.0,9.0,56.28,56.28,2024-02-20 08:00:00,Spain
2024,2.0,20.0,10.0,47.67,47.67,2024-02-20 09:00:00,Spain
2024,2.0,20.0,11.0,32.2,32.2,2024-02-20 10:00:00,Spain
2024,2.0,20.0,12.0,28.6,28.6,2024-02-20 11:00:00,Spain
2024,2.0,20.0,13.0,28.76,28.76,2024-02-20 12:00:00,Spain
2024,2.0,20.0,14.0,28.76,28.76,2024-02-20 13:00:00,Spain
2024,2.0,20.0,15.0,28.6,28.6,2024-02-20 14:00:00,Spain
2024,2.0,20.0,16.0,29.68,29.68,2024-02-20 15:00:00,Spain
2024,2.0,20.0,17.0,30.62,30.62,2024-02-20 16:00:00,Spain
2024,2.0,20.0,18.0,43.06,43.06,2024-02-20 17:00:00,Spain
2024,2.0,20.0,19.0,72.64,72.64,2024-02-20 18:00:00,Spain
2024,2.0,20.0,20.0,75.44,75.44,2024-02-20 19:00:00,Spain
2024,2.0,20.0,21.0,181.0,181.0,2024-02-20 20:00:00,Spain
2024,2.0,20.0,22.0,119.47,119.47,2024-02-20 21:00:00,Spain
2024,2.0,20.0,23.0,63.16,63.16,2024-02-20 22:00:00,Spain
2024,2.0,20.0,24.0,54.76,54.76,2024-02-20 23:00:00,Spain
2024,2.0,21.0,1.0,52.84,52.84,2024-02-21 00:00:00,Spain
2024,2.0,21.0,2.0,49.5,49.5,2024-02-21 01:00:00,Spain
2024,2.0,21.0,3.0,46.99,46.99,2024-02-21 02:00:00,Spain
2024,2.0,21.0,4.0,44.95,44.95,2024-02-21 03:00:00,Spain
2024,2.0,21.0,5.0,45.68,45.68,2024-02-21 04:00:00,Spain
2024,2.0,21.0,6.0,50.35,50.35,2024-02-21 05:00:00,Spain
2024,2.0,21.0,7.0,50.98,50.98,2024-02-21 06:00:00,Spain
2024,2.0,21.0,8.0,60.82,69.6,2024-02-21 07:00:00,Spain
2024,2.0,21.0,9.0,76.7,76.7,2024-02-21 08:00:00,Spain
2024,2.0,21.0,10.0,48.77,48.77,2024-02-21 09:00:00,Spain
2024,2.0,21.0,11.0,35.0,35.0,2024-02-21 10:00:00,Spain
2024,2.0,21.0,12.0,32.72,32.72,2024-02-21 11:00:00,Spain
2024,2.0,21.0,13.0,33.2,33.2,2024-02-21 12:00:00,Spain
2024,2.0,21.0,14.0,30.0,30.0,2024-02-21 13:00:00,Spain
2024,2.0,21.0,15.0,28.6,28.6,2024-02-21 14:00:00,Spain
2024,2.0,21.0,16.0,28.6,28.6,2024-02-21 15:00:00,Spain
2024,2.0,21.0,17.0,32.0,32.0,2024-02-21 16:00:00,Spain
2024,2.0,21.0,18.0,36.0,36.0,2024-02-21 17:00:00,Spain
2024,2.0,21.0,19.0,47.67,47.67,2024-02-21 18:00:00,Spain
2024,2.0,21.0,20.0,63.47,63.47,2024-02-21 19:00:00,Spain
2024,2.0,21.0,21.0,54.76,54.76,2024-02-21 20:00:00,Spain
2024,2.0,21.0,22.0,47.91,47.91,2024-02-21 21:00:00,Spain
2024,2.0,21.0,23.0,43.76,43.76,2024-02-21 22:00:00,Spain
2024,2.0,21.0,24.0,37.14,37.14,2024-02-21 23:00:00,Spain
2024,2.0,22.0,1.0,22.73,22.73,2024-02-22 00:00:00,Spain
2024,2.0,22.0,2.0,16.29,16.29,2024-02-22 01:00:00,Spain
2024,2.0,22.0,3.0,14.0,14.0,2024-02-22 02:00:00,Spain
2024,2.0,22.0,4.0,14.0,14.0,2024-02-22 03:00:00,Spain
2024,2.0,22.0,5.0,11.27,11.27,2024-02-22 04:00:00,Spain
2024,2.0,22.0,6.0,11.27,11.27,2024-02-22 05:00:00,Spain
2024,2.0,22.0,7.0,16.17,16.17,2024-02-22 06:00:00,Spain
2024,2.0,22.0,8.0,14.69,14.69,2024-02-22 07:00:00,Spain
2024,2.0,22.0,9.0,16.2,16.2,2024-02-22 08:00:00,Spain
2024,2.0,22.0,10.0,13.75,13.75,2024-02-22 09:00:00,Spain
2024,2.0,22.0,11.0,10.07,10.07,2024-02-22 10:00:00,Spain
2024,2.0,22.0,12.0,8.87,8.87,2024-02-22 11:00:00,Spain
2024,2.0,22.0,13.0,3.5,3.5,2024-02-22 12:00:00,Spain
2024,2.0,22.0,14.0,3.2,3.2,2024-02-22 13:00:00,Spain
2024,2.0,22.0,15.0,3.2,3.2,2024-02-22 14:00:00,Spain
2024,2.0,22.0,16.0,3.2,3.2,2024-02-22 15:00:00,Spain
2024,2.0,22.0,17.0,5.0,5.0,2024-02-22 16:00:00,Spain
2024,2.0,22.0,18.0,9.0,9.0,2024-02-22 17:00:00,Spain
2024,2.0,22.0,19.0,10.07,10.07,2024-02-22 18:00:00,Spain
2024,2.0,22.0,20.0,9.99,9.99,2024-02-22 19:00:00,Spain
2024,2.0,22.0,21.0,11.8,11.8,2024-02-22 20:00:00,Spain
2024,2.0,22.0,22.0,13.0,13.0,2024-02-22 21:00:00,Spain
2024,2.0,22.0,23.0,10.07,10.07,2024-02-22 22:00:00,Spain
2024,2.0,22.0,24.0,5.67,5.67,2024-02-22 23:00:00,Spain
2024,2.0,23.0,1.0,9.57,9.57,2024-02-23 00:00:00,Spain
2024,2.0,23.0,2.0,4.09,4.09,2024-02-23 01:00:00,Spain
2024,2.0,23.0,3.0,3.2,3.2,2024-02-23 02:00:00,Spain
2024,2.0,23.0,4.0,1.83,1.83,2024-02-23 03:00:00,Spain
2024,2.0,23.0,5.0,2.58,2.58,2024-02-23 04:00:00,Spain
2024,2.0,23.0,6.0,3.2,3.2,2024-02-23 05:00:00,Spain
2024,2.0,23.0,7.0,6.8,6.8,2024-02-23 06:00:00,Spain
2024,2.0,23.0,8.0,11.0,11.0,2024-02-23 07:00:00,Spain
2024,2.0,23.0,9.0,11.22,11.22,2024-02-23 08:00:00,Spain
2024,2.0,23.0,10.0,6.8,6.8,2024-02-23 09:00:00,Spain
2024,2.0,23.0,11.0,3.2,3.2,2024-02-23 10:00:00,Spain
2024,2.0,23.0,12.0,3.2,3.2,2024-02-23 11:00:00,Spain
2024,2.0,23.0,13.0,3.0,3.0,2024-02-23 12:00:00,Spain
2024,2.0,23.0,14.0,0.43,0.43,2024-02-23 13:00:00,Spain
2024,2.0,23.0,15.0,0.01,0.01,2024-02-23 14:00:00,Spain
2024,2.0,23.0,16.0,0.01,0.01,2024-02-23 15:00:00,Spain
2024,2.0,23.0,17.0,0.43,0.43,2024-02-23 16:00:00,Spain
2024,2.0,23.0,18.0,3.2,3.2,2024-02-23 17:00:00,Spain
2024,2.0,23.0,19.0,11.17,11.17,2024-02-23 18:00:00,Spain
2024,2.0,23.0,20.0,15.1,15.1,2024-02-23 19:00:00,Spain
2024,2.0,23.0,21.0,17.15,17.15,2024-02-23 20:00:00,Spain
2024,2.0,23.0,22.0,18.36,18.36,2024-02-23 21:00:00,Spain
2024,2.0,23.0,23.0,13.94,13.94,2024-02-23 22:00:00,Spain
2024,2.0,23.0,24.0,11.69,11.69,2024-02-23 23:00:00,Spain
2024,2.0,24.0,1.0,7.41,7.41,2024-02-24 00:00:00,Spain
2024,2.0,24.0,2.0,5.0,5.0,2024-02-24 01:00:00,Spain
2024,2.0,24.0,3.0,3.2,3.2,2024-02-24 02:00:00,Spain
2024,2.0,24.0,4.0,4.2,4.2,2024-02-24 03:00:00,Spain
2024,2.0,24.0,5.0,5.0,5.0,2024-02-24 04:00:00,Spain
2024,2.0,24.0,6.0,5.0,5.0,2024-02-24 05:00:00,Spain
2024,2.0,24.0,7.0,6.2,6.2,2024-02-24 06:00:00,Spain
2024,2.0,24.0,8.0,8.18,8.18,2024-02-24 07:00:00,Spain
2024,2.0,24.0,9.0,7.41,7.41,2024-02-24 08:00:00,Spain
2024,2.0,24.0,10.0,3.7,3.7,2024-02-24 09:00:00,Spain
2024,2.0,24.0,11.0,3.2,3.2,2024-02-24 10:00:00,Spain
2024,2.0,24.0,12.0,0.0,0.0,2024-02-24 11:00:00,Spain
2024,2.0,24.0,13.0,0.0,0.0,2024-02-24 12:00:00,Spain
2024,2.0,24.0,14.0,0.0,0.0,2024-02-24 13:00:00,Spain
2024,2.0,24.0,15.0,0.0,0.0,2024-02-24 14:00:00,Spain
2024,2.0,24.0,16.0,0.0,0.0,2024-02-24 15:00:00,Spain
2024,2.0,24.0,17.0,0.0,0.0,2024-02-24 16:00:00,Spain
2024,2.0,24.0,18.0,3.2,3.2,2024-02-24 17:00:00,Spain
2024,2.0,24.0,19.0,8.22,8.22,2024-02-24 18:00:00,Spain
2024,2.0,24.0,20.0,15.83,15.83,2024-02-24 19:00:00,Spain
2024,2.0,24.0,21.0,32.37,32.37,2024-02-24 20:00:00,Spain
2024,2.0,24.0,22.0,25.0,25.0,2024-02-24 21:00:00,Spain
2024,2.0,24.0,23.0,14.0,14.0,2024-02-24 22:00:00,Spain
2024,2.0,24.0,24.0,9.48,9.48,2024-02-24 23:00:00,Spain
2024,2.0,25.0,1.0,4.3,4.3,2024-02-25 00:00:00,Spain
2024,2.0,25.0,2.0,3.2,3.2,2024-02-25 01:00:00,Spain
2024,2.0,25.0,3.0,3.2,3.2,2024-02-25 02:00:00,Spain
2024,2.0,25.0,4.0,3.2,3.2,2024-02-25 03:00:00,Spain
2024,2.0,25.0,5.0,3.2,3.2,2024-02-25 04:00:00,Spain
2024,2.0,25.0,6.0,3.0,3.0,2024-02-25 05:00:00,Spain
2024,2.0,25.0,7.0,3.2,3.2,2024-02-25 06:00:00,Spain
2024,2.0,25.0,8.0,3.2,3.2,2024-02-25 07:00:00,Spain
2024,2.0,25.0,9.0,3.2,3.2,2024-02-25 08:00:00,Spain
2024,2.0,25.0,10.0,3.2,3.2,2024-02-25 09:00:00,Spain
2024,2.0,25.0,11.0,3.2,3.2,2024-02-25 10:00:00,Spain
2024,2.0,25.0,12.0,3.2,3.2,2024-02-25 11:00:00,Spain
2024,2.0,25.0,13.0,0.43,0.43,2024-02-25 12:00:00,Spain
2024,2.0,25.0,14.0,0.43,0.43,2024-02-25 13:00:00,Spain
2024,2.0,25.0,15.0,0.43,0.43,2024-02-25 14:00:00,Spain
2024,2.0,25.0,16.0,0.0,0.0,2024-02-25 15:00:00,Spain
2024,2.0,25.0,17.0,0.01,0.01,2024-02-25 16:00:00,Spain
2024,2.0,25.0,18.0,2.33,2.33,2024-02-25 17:00:00,Spain
2024,2.0,25.0,19.0,3.3,3.3,2024-02-25 18:00:00,Spain
2024,2.0,25.0,20.0,4.82,4.82,2024-02-25 19:00:00,Spain
2024,2.0,25.0,21.0,7.0,7.0,2024-02-25 20:00:00,Spain
2024,2.0,25.0,22.0,7.2,7.2,2024-02-25 21:00:00,Spain
2024,2.0,25.0,23.0,5.0,5.0,2024-02-25 22:00:00,Spain
2024,2.0,25.0,24.0,3.2,3.2,2024-02-25 23:00:00,Spain
2024,2.0,26.0,1.0,3.2,3.2,2024-02-26 00:00:00,Spain
2024,2.0,26.0,2.0,3.2,3.2,2024-02-26 01:00:00,Spain
2024,2.0,26.0,3.0,0.1,0.1,2024-02-26 02:00:00,Spain
2024,2.0,26.0,4.0,0.1,0.1,2024-02-26 03:00:00,Spain
2024,2.0,26.0,5.0,0.1,0.1,2024-02-26 04:00:00,Spain
2024,2.0,26.0,6.0,3.0,3.0,2024-02-26 05:00:00,Spain
2024,2.0,26.0,7.0,3.2,3.2,2024-02-26 06:00:00,Spain
2024,2.0,26.0,8.0,11.24,11.24,2024-02-26 07:00:00,Spain
2024,2.0,26.0,9.0,10.5,10.5,2024-02-26 08:00:00,Spain
2024,2.0,26.0,10.0,3.35,3.35,2024-02-26 09:00:00,Spain
2024,2.0,26.0,11.0,3.2,3.2,2024-02-26 10:00:00,Spain
2024,2.0,26.0,12.0,3.2,3.2,2024-02-26 11:00:00,Spain
2024,2.0,26.0,13.0,0.43,0.43,2024-02-26 12:00:00,Spain
2024,2.0,26.0,14.0,0.43,0.43,2024-02-26 13:00:00,Spain
2024,2.0,26.0,15.0,0.01,0.01,2024-02-26 14:00:00,Spain
2024,2.0,26.0,16.0,0.0,0.0,2024-02-26 15:00:00,Spain
2024,2.0,26.0,17.0,0.2,0.2,2024-02-26 16:00:00,Spain
2024,2.0,26.0,18.0,3.2,3.2,2024-02-26 17:00:00,Spain
2024,2.0,26.0,19.0,3.21,3.21,2024-02-26 18:00:00,Spain
2024,2.0,26.0,20.0,10.0,10.0,2024-02-26 19:00:00,Spain
2024,2.0,26.0,21.0,11.75,11.75,2024-02-26 20:00:00,Spain
2024,2.0,26.0,22.0,10.0,10.0,2024-02-26 21:00:00,Spain
2024,2.0,26.0,23.0,4.7,4.7,2024-02-26 22:00:00,Spain
2024,2.0,26.0,24.0,3.3,3.3,2024-02-26 23:00:00,Spain
2024,2.0,27.0,1.0,2.58,2.58,2024-02-27 00:00:00,Spain
2024,2.0,27.0,2.0,1.0,1.0,2024-02-27 01:00:00,Spain
2024,2.0,27.0,3.0,0.0,0.0,2024-02-27 02:00:00,Spain
2024,2.0,27.0,4.0,0.0,0.0,2024-02-27 03:00:00,Spain
2024,2.0,27.0,5.0,0.0,0.0,2024-02-27 04:00:00,Spain
2024,2.0,27.0,6.0,0.0,0.0,2024-02-27 05:00:00,Spain
2024,2.0,27.0,7.0,3.2,3.2,2024-02-27 06:00:00,Spain
2024,2.0,27.0,8.0,4.38,4.38,2024-02-27 07:00:00,Spain
2024,2.0,27.0,9.0,4.8,4.8,2024-02-27 08:00:00,Spain
2024,2.0,27.0,10.0,3.2,3.2,2024-02-27 09:00:00,Spain
2024,2.0,27.0,11.0,0.43,0.43,2024-02-27 10:00:00,Spain
2024,2.0,27.0,12.0,0.0,0.0,2024-02-27 11:00:00,Spain
2024,2.0,27.0,13.0,0.0,0.0,2024-02-27 12:00:00,Spain
2024,2.0,27.0,14.0,0.0,0.0,2024-02-27 13:00:00,Spain
2024,2.0,27.0,15.0,0.0,0.0,2024-02-27 14:00:00,Spain
2024,2.0,27.0,16.0,0.0,0.0,2024-02-27 15:00:00,Spain
2024,2.0,27.0,17.0,0.43,0.43,2024-02-27 16:00:00,Spain
2024,2.0,27.0,18.0,1.8,1.8,2024-02-27 17:00:00,Spain
2024,2.0,27.0,19.0,4.51,4.51,2024-02-27 18:00:00,Spain
2024,2.0,27.0,20.0,10.0,10.0,2024-02-27 19:00:00,Spain
2024,2.0,27.0,21.0,25.0,25.0,2024-02-27 20:00:00,Spain
2024,2.0,27.0,22.0,14.0,14.0,2024-02-27 21:00:00,Spain
2024,2.0,27.0,23.0,6.56,6.56,2024-02-27 22:00:00,Spain
2024,2.0,27.0,24.0,5.83,5.83,2024-02-27 23:00:00,Spain
2024,2.0,28.0,1.0,3.2,3.2,2024-02-28 00:00:00,Spain
2024,2.0,28.0,2.0,3.2,3.2,2024-02-28 01:00:00,Spain
2024,2.0,28.0,3.0,3.2,3.2,2024-02-28 02:00:00,Spain
2024,2.0,28.0,4.0,3.2,3.2,2024-02-28 03:00:00,Spain
2024,2.0,28.0,5.0,3.2,3.2,2024-02-28 04:00:00,Spain
2024,2.0,28.0,6.0,3.2,3.2,2024-02-28 05:00:00,Spain
2024,2.0,28.0,7.0,3.2,3.2,2024-02-28 06:00:00,Spain
2024,2.0,28.0,8.0,5.68,5.68,2024-02-28 07:00:00,Spain
2024,2.0,28.0,9.0,5.9,5.9,2024-02-28 08:00:00,Spain
2024,2.0,28.0,10.0,3.2,3.2,2024-02-28 09:00:00,Spain
2024,2.0,28.0,11.0,0.43,0.43,2024-02-28 10:00:00,Spain
2024,2.0,28.0,12.0,0.0,0.0,2024-02-28 11:00:00,Spain
2024,2.0,28.0,13.0,0.0,0.0,2024-02-28 12:00:00,Spain
2024,2.0,28.0,14.0,0.0,0.0,2024-02-28 13:00:00,Spain
2024,2.0,28.0,15.0,0.0,0.0,2024-02-28 14:00:00,Spain
2024,2.0,28.0,16.0,0.0,0.0,2024-02-28 15:00:00,Spain
2024,2.0,28.0,17.0,0.0,0.0,2024-02-28 16:00:00,Spain
2024,2.0,28.0,18.0,3.2,3.2,2024-02-28 17:00:00,Spain
2024,2.0,28.0,19.0,10.54,10.54,2024-02-28 18:00:00,Spain
2024,2.0,28.0,20.0,25.0,25.0,2024-02-28 19:00:00,Spain
2024,2.0,28.0,21.0,66.96,66.96,2024-02-28 20:00:00,Spain
2024,2.0,28.0,22.0,50.0,50.0,2024-02-28 21:00:00,Spain
2024,2.0,28.0,23.0,19.71,19.71,2024-02-28 22:00:00,Spain
2024,2.0,28.0,24.0,11.29,11.29,2024-02-28 23:00:00,Spain
2024,2.0,29.0,1.0,14.67,14.67,2024-02-29 00:00:00,Spain
2024,2.0,29.0,2.0,10.0,10.0,2024-02-29 01:00:00,Spain
2024,2.0,29.0,3.0,6.48,6.48,2024-02-29 02:00:00,Spain
2024,2.0,29.0,4.0,6.0,6.0,2024-02-29 03:00:00,Spain
2024,2.0,29.0,5.0,5.68,5.68,2024-02-29 04:00:00,Spain
2024,2.0,29.0,6.0,5.83,5.83,2024-02-29 05:00:00,Spain
2024,2.0,29.0,7.0,5.6,5.6,2024-02-29 06:00:00,Spain
2024,2.0,29.0,8.0,10.67,10.67,2024-02-29 07:00:00,Spain
2024,2.0,29.0,9.0,10.0,10.0,2024-02-29 08:00:00,Spain
2024,2.0,29.0,10.0,5.9,5.9,2024-02-29 09:00:00,Spain
2024,2.0,29.0,11.0,3.2,3.2,2024-02-29 10:00:00,Spain
2024,2.0,29.0,12.0,0.1,0.1,2024-02-29 11:00:00,Spain
2024,2.0,29.0,13.0,0.0,0.0,2024-02-29 12:00:00,Spain
2024,2.0,29.0,14.0,0.0,0.0,2024-02-29 13:00:00,Spain
2024,2.0,29.0,15.0,0.0,0.0,2024-02-29 14:00:00,Spain
2024,2.0,29.0,16.0,0.0,0.0,2024-02-29 15:00:00,Spain
2024,2.0,29.0,17.0,0.0,0.0,2024-02-29 16:00:00,Spain
2024,2.0,29.0,18.0,0.01,0.01,2024-02-29 17:00:00,Spain
2024,2.0,29.0,19.0,3.28,3.28,2024-02-29 18:00:00,Spain
2024,2.0,29.0,20.0,5.0,5.0,2024-02-29 19:00:00,Spain
2024,2.0,29.0,21.0,7.97,7.97,2024-02-29 20:00:00,Spain
2024,2.0,29.0,22.0,6.33,6.33,2024-02-29 21:00:00,Spain
2024,2.0,29.0,23.0,5.0,5.0,2024-02-29 22:00:00,Spain
2024,2.0,29.0,24.0,3.4,3.4,2024-02-29 23:00:00,Spain
2024,3.0,1.0,1.0,2.17,2.17,2024-03-01 00:00:00,Spain
2024,3.0,1.0,2.0,0.5,0.5,2024-03-01 01:00:00,Spain
2024,3.0,1.0,3.0,0.2,0.2,2024-03-01 02:00:00,Spain
2024,3.0,1.0,4.0,0.1,0.1,2024-03-01 03:00:00,Spain
2024,3.0,1.0,5.0,0.01,0.01,2024-03-01 04:00:00,Spain
2024,3.0,1.0,6.0,0.5,0.5,2024-03-01 05:00:00,Spain
2024,3.0,1.0,7.0,3.0,3.0,2024-03-01 06:00:00,Spain
2024,3.0,1.0,8.0,3.25,3.25,2024-03-01 07:00:00,Spain
2024,3.0,1.0,9.0,3.25,3.25,2024-03-01 08:00:00,Spain
2024,3.0,1.0,10.0,3.2,3.2,2024-03-01 09:00:00,Spain
2024,3.0,1.0,11.0,0.0,0.0,2024-03-01 10:00:00,Spain
2024,3.0,1.0,12.0,0.0,0.0,2024-03-01 11:00:00,Spain
2024,3.0,1.0,13.0,0.0,0.0,2024-03-01 12:00:00,Spain
2024,3.0,1.0,14.0,0.0,0.0,2024-03-01 13:00:00,Spain
2024,3.0,1.0,15.0,0.0,0.0,2024-03-01 14:00:00,Spain
2024,3.0,1.0,16.0,0.0,0.0,2024-03-01 15:00:00,Spain
2024,3.0,1.0,17.0,0.0,0.0,2024-03-01 16:00:00,Spain
2024,3.0,1.0,18.0,0.84,0.84,2024-03-01 17:00:00,Spain
